file_name,embedding
349_4.txt,[ 3.4396307 -3.145839 ]
34_1.txt,[ 2.6575625 -2.2419288]
3500_1.txt,[ 2.6377273 -2.3364298]
3501_1.txt,[ 3.370888 -3.001023]
3502_3.txt,[ 0.51110256 -0.29891574]
3503_1.txt,[ 2.6451662 -2.2776837]
3504_4.txt,[ 2.0792463 -1.6957308]
3505_1.txt,[-0.22278522  0.55319655]
3506_1.txt,[ 1.4061856 -1.1020997]
3507_1.txt,[ 1.8060907 -1.3546237]
3508_4.txt,[ 0.5377    -0.4402928]
3509_4.txt,[ 3.1099734 -2.706547 ]
350_2.txt,[ 0.6865872  -0.48597467]
3510_4.txt,[ 2.8413465 -2.5572178]
3511_4.txt,[ 1.8009738 -1.5403787]
3512_4.txt,[ 0.7570907 -0.4662935]
3513_4.txt,[ 1.4754188 -1.339679 ]
3514_4.txt,[-1.1890658  1.4835756]
3515_4.txt,[ 0.6738032  -0.31087998]
3516_4.txt,[-1.5153722  1.6815164]
3517_1.txt,[ 2.212058  -1.8546586]
3518_1.txt,[ 1.8930193 -1.5300455]
3519_3.txt,[ 2.4911997 -1.9973135]
351_4.txt,[ 2.1451428 -1.8976096]
3520_2.txt,[ 2.7753508 -2.4690912]
3521_1.txt,[ 2.9790163 -2.5258307]
3522_2.txt,[ 2.7805507 -2.446551 ]
3523_1.txt,[ 3.0652254 -2.6002123]
3524_1.txt,[ 3.3992274 -3.0208542]
3525_2.txt,[ 2.956134  -2.5603967]
3526_2.txt,[0.1374138  0.22537282]
3527_2.txt,[ 3.1712906 -2.7974927]
3528_2.txt,[ 2.9430153 -2.5122483]
3529_2.txt,[ 2.3953824 -1.9912566]
352_4.txt,[ 2.1928627 -1.8709334]
3530_2.txt,[ 2.8253472 -2.6381762]
3531_1.txt,[ 1.9688046 -1.6883836]
3532_1.txt,[ 3.378778 -2.991267]
3533_1.txt,[ 2.849447  -2.5431893]
3534_1.txt,[ 3.0779302 -2.7814076]
3535_1.txt,[ 1.6122237 -1.2998508]
3536_1.txt,[ 1.5417241 -1.319086 ]
3537_1.txt,[ 2.389967  -1.9824274]
3538_1.txt,[ 2.8171663 -2.521456 ]
3539_1.txt,[ 2.7533588 -2.425735 ]
353_4.txt,[ 2.5018613 -2.147511 ]
3540_2.txt,[ 1.8843197 -1.597071 ]
3541_1.txt,[ 2.132695  -1.7789282]
3542_1.txt,[ 1.688308  -1.3294271]
3543_1.txt,[ 2.1139724 -1.8356373]
3544_1.txt,[ 1.4937428 -1.2545872]
3545_4.txt,[ 1.7887504 -1.4240386]
3546_4.txt,[ 1.5578924 -1.1317874]
3547_1.txt,[ 2.6983767 -2.3687952]
3548_3.txt,[ 2.930382  -2.5803401]
3549_3.txt,[ 1.3451322 -1.0685207]
354_3.txt,[ 0.84659827 -0.5785221 ]
3550_1.txt,[ 1.4672185 -1.2421088]
3551_1.txt,[ 3.2771616 -2.798072 ]
3552_2.txt,[ 2.9500272 -2.4301476]
3553_4.txt,[ 1.9297298 -1.4482067]
3554_1.txt,[ 3.2302792 -2.8769996]
3555_1.txt,[ 1.9980229 -1.5680501]
3556_1.txt,[ 2.0986972 -1.6165478]
3557_4.txt,[ 1.6859225 -1.3584708]
3558_3.txt,[ 2.6825807 -2.3273394]
3559_2.txt,[ 2.9375224 -2.5457857]
355_4.txt,[ 2.6057336 -2.1100392]
3560_2.txt,[ 1.0779344  -0.89534664]
3561_4.txt,[ 1.773525  -1.3506354]
3562_4.txt,[ 1.9558285 -1.4911455]
3563_4.txt,[ 2.4325688 -1.9625423]
3564_2.txt,[ 1.4657904 -1.154951 ]
3565_2.txt,[ 2.8464296 -2.3238943]
3566_4.txt,[ 2.2796683 -1.8830065]
3567_1.txt,[ 2.5436969 -2.065997 ]
3568_4.txt,[ 1.0664185 -0.8067732]
3569_1.txt,[ 2.8032064 -2.4123116]
356_4.txt,[ 0.3730934  -0.18526961]
3570_1.txt,[ 3.080825  -2.7581697]
3571_1.txt,[ 2.7883794 -2.4835832]
3572_1.txt,[ 3.1521132 -2.7388365]
3573_4.txt,[ 1.297076  -1.0862428]
3574_1.txt,[ 3.2864048 -2.9063036]
3575_1.txt,[ 3.2973475 -3.0275452]
3576_1.txt,[ 2.8424003 -2.384783 ]
3577_2.txt,[ 3.1080048 -2.6852453]
3578_1.txt,[ 3.1567285 -2.9133427]
3579_1.txt,[ 0.5916833  -0.38409328]
357_2.txt,[ 0.36182922 -0.1358276 ]
3580_4.txt,[ 2.4754097 -2.1367705]
3581_2.txt,[ 1.7685171 -1.5147657]
3582_3.txt,[0.22176689 0.06394781]
3583_1.txt,[ 2.3105435 -1.8854356]
3584_4.txt,[ 1.7251695 -1.4831059]
3585_2.txt,[ 2.815107  -2.4657216]
3586_4.txt,[ 1.2862712 -1.1112334]
3587_3.txt,[ 1.3915915 -1.1037672]
3588_1.txt,[ 2.5715811 -2.1788356]
3589_4.txt,[ 1.3651623 -1.2571084]
358_4.txt,[ 1.2349735 -0.724888 ]
3590_1.txt,[ 2.7864234 -2.6025295]
3591_4.txt,[-0.19478098  0.4251224 ]
3592_3.txt,[-0.16482413  0.38393795]
3593_3.txt,[ 3.2731469 -2.7718256]
3594_1.txt,[ 3.187295  -2.8302548]
3595_4.txt,[ 1.2018957 -0.6989291]
3596_2.txt,[ 3.2024856 -2.8438492]
3597_2.txt,[ 3.2458465 -2.9053223]
3598_3.txt,[ 2.6655133 -2.3137524]
3599_2.txt,[ 2.6601598 -2.2695296]
359_3.txt,[0.03978615 0.26015878]
35_3.txt,[ 2.0139382 -1.7259924]
3600_3.txt,[ 2.237318 -1.874931]
3601_3.txt,[ 0.9130739 -0.6412078]
3602_2.txt,[ 2.8516057 -2.4408214]
3603_1.txt,[ 3.2266133 -2.9154973]
3604_2.txt,[ 2.4852371 -2.1137166]
3605_1.txt,[ 3.1600678 -2.7711895]
3606_2.txt,[ 1.8541312 -1.4904488]
3607_1.txt,[ 2.8735216 -2.516647 ]
3608_3.txt,[ 2.3549905 -1.8625466]
3609_1.txt,[ 3.1064389 -2.7945573]
360_4.txt,[ 3.0563486 -2.6615458]
3610_1.txt,[ 3.2550626 -2.9007986]
3611_4.txt,[ 1.4043432  -0.98482776]
3612_1.txt,[ 3.4028523 -3.0983813]
3613_3.txt,[ 2.9148414 -2.5018365]
3614_2.txt,[ 1.5853065 -1.339232 ]
3615_2.txt,[ 3.517495  -3.1743915]
3616_2.txt,[ 3.3609564 -2.902665 ]
3617_2.txt,[ 2.663306  -2.2363687]
3618_1.txt,[ 3.330489  -2.9555616]
3619_3.txt,[ 2.6139219 -2.232893 ]
361_4.txt,[ 1.7867926 -1.5322715]
3620_1.txt,[ 1.5744964 -1.2623461]
3621_1.txt,[ 2.2901597 -1.9046209]
3622_2.txt,[ 1.9547025 -1.6200821]
3623_3.txt,[ 1.6202716 -1.2243835]
3624_2.txt,[ 1.1291347 -0.8113714]
3625_2.txt,[ 2.5048544 -2.1890192]
3626_4.txt,[ 2.15311   -1.7423388]
3627_1.txt,[ 2.4228153 -2.0374959]
3628_1.txt,[ 3.312084  -2.9257352]
3629_1.txt,[-0.6350416  0.8893843]
362_3.txt,[ 2.965517  -2.6674857]
3630_4.txt,[ 2.676894  -2.3700554]
3631_3.txt,[ 2.0960228 -1.9040512]
3632_4.txt,[-1.1446917  1.1219443]
3633_4.txt,[-0.542614   0.8235045]
3634_1.txt,[ 2.322946  -2.0109994]
3635_3.txt,[ 0.84063184 -0.6577228 ]
3636_1.txt,[ 1.0538324  -0.78654516]
3637_1.txt,[ 3.2659419 -2.9191282]
3638_1.txt,[-1.0182055  1.1203834]
3639_1.txt,[ 1.1560543  -0.97858673]
363_1.txt,[ 2.103069  -1.8378607]
3640_3.txt,[ 2.9455554 -2.5506408]
3641_4.txt,[ 1.6582549 -1.2792721]
3642_1.txt,[ 1.7798672 -1.4364008]
3643_1.txt,[ 2.0952575 -1.8411789]
3644_4.txt,[ 2.989723  -2.7694666]
3645_3.txt,[ 2.621363  -2.1993616]
3646_1.txt,[ 2.7325919 -2.4356968]
3647_4.txt,[ 1.3325611 -0.9150484]
3648_4.txt,[ 2.379396  -2.0280519]
3649_4.txt,[-1.0538138  1.3111364]
364_1.txt,[ 0.68492776 -0.4477621 ]
3650_2.txt,[ 1.9580564 -1.6821994]
3651_4.txt,[ 0.61305785 -0.3528386 ]
3652_4.txt,[ 1.6367235 -1.3449353]
3653_1.txt,[ 0.84079236 -0.5471388 ]
3654_1.txt,[-2.4727933  2.4066284]
3655_2.txt,[-1.5597197  1.7597697]
3656_4.txt,[ 1.7488111 -1.3879414]
3657_1.txt,[ 3.2241147 -2.9016445]
3658_1.txt,[ 2.2125714 -1.8234305]
3659_3.txt,[ 2.2981858 -1.8187509]
365_1.txt,[ 3.3565872 -2.8999622]
3660_1.txt,[ 1.5053176 -1.0295962]
3661_1.txt,[ 2.4321122 -2.114155 ]
3662_4.txt,[ 1.8399335 -1.3587936]
3663_4.txt,[ 2.128879  -1.7121919]
3664_4.txt,[ 1.3473829  -0.88257885]
3665_1.txt,[ 3.1910322 -2.7834547]
3666_3.txt,[ 2.8864276 -2.5020382]
3667_1.txt,[ 1.7147578 -1.390904 ]
3668_1.txt,[ 3.1467323 -2.8834782]
3669_2.txt,[ 3.0587351 -2.647864 ]
366_1.txt,[ 2.898257 -2.398567]
3670_3.txt,[ 1.9903567 -1.6136129]
3671_4.txt,[ 3.341777  -3.0128076]
3672_4.txt,[ 1.4924248 -1.2734156]
3673_3.txt,[ 2.5490167 -2.1796296]
3674_1.txt,[ 1.9291459 -1.4937   ]
3675_2.txt,[ 2.6577406 -2.3415806]
3676_2.txt,[ 1.3496795  -0.92794675]
3677_3.txt,[ 1.2542527 -0.961847 ]
3678_4.txt,[ 0.7242224  -0.42444262]
3679_3.txt,[ 1.7903098 -1.3872743]
367_2.txt,[ 1.3406206 -1.0018061]
3680_4.txt,[ 1.946334  -1.5812007]
3681_1.txt,[ 2.996027  -2.5410323]
3682_1.txt,[ 3.426308  -3.0898392]
3683_1.txt,[ 1.9154342 -1.5970992]
3684_1.txt,[ 0.7719149  -0.46881446]
3685_3.txt,[ 0.69702756 -0.23867163]
3686_2.txt,[ 1.8606299 -1.45763  ]
3687_1.txt,[ 2.8994563 -2.3990383]
3688_2.txt,[ 0.5307051  -0.43334296]
3689_2.txt,[ 1.4694566 -1.0929173]
368_4.txt,[ 2.7443197 -2.337869 ]
3690_1.txt,[ 2.6096244 -2.1758447]
3691_3.txt,[ 2.3108017 -1.9827553]
3692_1.txt,[ 1.3067366 -1.037682 ]
3693_1.txt,[ 1.1218822 -0.8108741]
3694_2.txt,[ 2.8434422 -2.438915 ]
3695_1.txt,[ 3.0449183 -2.6826003]
3696_4.txt,[ 0.5988114  -0.39552197]
3697_4.txt,[-2.5343578  2.4251988]
3698_3.txt,[ 2.0745876 -1.7530608]
3699_3.txt,[ 2.0120332 -1.6237501]
369_1.txt,[ 3.1512797 -2.8161418]
36_4.txt,[ 2.0948787 -1.6466299]
3700_2.txt,[ 2.956843 -2.535066]
3701_2.txt,[ 3.0803864 -2.826173 ]
3702_1.txt,[ 2.4351196 -1.9224154]
3703_3.txt,[ 2.8929148 -2.4701712]
3704_3.txt,[ 2.6294188 -2.0311182]
3705_3.txt,[ 2.6294188 -2.0311182]
3706_1.txt,[ 2.077524  -1.5871278]
3707_2.txt,[ 3.0950725 -2.6674345]
3708_4.txt,[ 0.44346625 -0.09097581]
3709_1.txt,[ 3.2509518 -2.9077837]
370_1.txt,[ 3.4813392 -3.1367524]
3710_1.txt,[ 2.0561948 -1.7524809]
3711_4.txt,[ 2.566515  -2.1423445]
3712_3.txt,[ 2.684069  -2.2661521]
3713_3.txt,[ 2.365323  -1.9675984]
3714_1.txt,[ 2.1078613 -1.6590183]
3715_2.txt,[ 2.363313 -1.93925 ]
3716_3.txt,[ 2.3826187 -2.095124 ]
3717_3.txt,[ 0.9703854  -0.73873216]
3718_1.txt,[ 2.7639024 -2.4287937]
3719_3.txt,[ 2.668176  -2.3519075]
371_1.txt,[ 3.3787744 -2.973952 ]
3720_2.txt,[ 2.4107838 -2.1339731]
3721_1.txt,[ 2.7448199 -2.367798 ]
3722_1.txt,[ 1.856972  -1.3840598]
3723_1.txt,[ 3.5022461 -3.1547263]
3724_1.txt,[ 0.4414137  -0.29314363]
3725_4.txt,[-0.70182616  1.0215622 ]
3726_1.txt,[ 3.0391371 -2.482425 ]
3727_2.txt,[ 3.1658692 -2.8278978]
3728_1.txt,[ 2.8130455 -2.4420254]
3729_2.txt,[ 0.84788465 -0.48088405]
372_1.txt,[ 1.8515722 -1.4116337]
3730_2.txt,[ 2.8490868 -2.4509847]
3731_1.txt,[ 2.2003748 -1.8234233]
3732_4.txt,[ 1.8773181 -1.3696004]
3733_1.txt,[ 2.9353323 -2.5254104]
3734_3.txt,[ 3.1726525 -2.7609298]
3735_4.txt,[ 2.3546576 -1.9330149]
3736_2.txt,[ 3.3789499 -3.0346787]
3737_3.txt,[ 0.53206164 -0.1953797 ]
3738_2.txt,[ 2.9651592 -2.4927437]
3739_2.txt,[ 3.1980746 -2.7432053]
373_4.txt,[ 2.704617  -2.3945892]
3740_2.txt,[ 2.212593 -1.657585]
3741_1.txt,[ 3.4966903 -3.1941915]
3742_1.txt,[-0.47963408  0.5914805 ]
3743_1.txt,[ 2.5346773 -2.0927882]
3744_4.txt,[ 3.0366368 -2.6510298]
3745_2.txt,[ 0.487295  -0.3553796]
3746_1.txt,[ 3.436043  -3.1368515]
3747_2.txt,[ 2.67153   -2.2984521]
3748_1.txt,[ 3.0626857 -2.668972 ]
3749_1.txt,[ 2.419894  -1.9948286]
374_2.txt,[ 2.9375074 -2.49763  ]
3750_3.txt,[ 3.2175415 -2.8312461]
3751_2.txt,[ 3.2992368 -2.9750154]
3752_3.txt,[ 2.2122076 -1.8904626]
3753_1.txt,[ 3.0357575 -2.663666 ]
3754_3.txt,[ 1.8918804 -1.650516 ]
3755_4.txt,[-1.8448809  1.8984189]
3756_1.txt,[ 2.663356 -2.262609]
3757_1.txt,[ 2.0660312 -1.5705894]
3758_3.txt,[0.17414455 0.03814306]
3759_1.txt,[ 2.5007696 -2.1288722]
375_2.txt,[ 1.7911607 -1.5098473]
3760_1.txt,[ 3.3978338 -3.0977304]
3761_2.txt,[ 2.0821297 -1.6982847]
3762_3.txt,[ 2.6799266 -2.17849  ]
3763_3.txt,[ 1.7120124 -1.2540731]
3764_1.txt,[ 3.30099   -2.9479785]
3765_1.txt,[ 3.3463614 -3.0075195]
3766_3.txt,[ 2.1142178 -1.8310778]
3767_1.txt,[ 3.1132843 -2.756087 ]
3768_3.txt,[ 2.8205268 -2.3260167]
3769_2.txt,[ 3.106096  -2.6077492]
376_4.txt,[ 1.8016539 -1.4173943]
3770_4.txt,[ 2.2783074 -1.9424195]
3771_1.txt,[ 3.5087092 -3.2515686]
3772_2.txt,[ 0.81719613 -0.682613  ]
3773_1.txt,[ 2.3812015 -2.006657 ]
3774_3.txt,[ 1.3717059 -1.0463   ]
3775_1.txt,[ 2.2967217 -1.9801   ]
3776_4.txt,[ 2.785206  -2.4672127]
3777_4.txt,[ 2.2342238 -1.951066 ]
3778_3.txt,[0.01036936 0.18727955]
3779_4.txt,[ 1.4749821 -1.1254998]
377_1.txt,[ 3.2190912 -2.7943537]
3780_2.txt,[ 2.7702994 -2.3989444]
3781_1.txt,[ 2.7756557 -2.4366858]
3782_4.txt,[ 1.8823789 -1.6159186]
3783_4.txt,[ 0.48926353 -0.20732796]
3784_1.txt,[ 3.519768  -3.1492627]
3785_3.txt,[ 1.2698455 -0.9067395]
3786_1.txt,[ 3.1238873 -2.772692 ]
3787_1.txt,[ 1.8214982 -1.4824528]
3788_3.txt,[-1.3282843  1.4360408]
3789_3.txt,[ 2.05605   -1.7944607]
378_4.txt,[ 0.78838223 -0.5751781 ]
3790_1.txt,[ 2.1213806 -1.7648965]
3791_1.txt,[ 1.9987725 -1.7128369]
3792_4.txt,[ 2.4073358 -2.2038639]
3793_3.txt,[ 0.7897384 -0.7302792]
3794_1.txt,[ 1.8922826 -1.5480145]
3795_1.txt,[ 1.2486686  -0.96013534]
3796_1.txt,[ 2.1646361 -1.784852 ]
3797_2.txt,[ 2.2679074 -1.8612405]
3798_2.txt,[ 2.1547725 -1.6771597]
3799_3.txt,[ 1.7921157 -1.4261792]
379_2.txt,[ 2.6959052 -2.4017804]
37_3.txt,[ 2.2898335 -1.785491 ]
3800_1.txt,[ 2.0856564 -1.8685791]
3801_1.txt,[ 2.1998246 -1.8769574]
3802_2.txt,[ 3.0479856 -2.6259654]
3803_4.txt,[ 1.9942998 -1.7759756]
3804_2.txt,[ 1.23059    -0.93486804]
3805_2.txt,[ 2.9258304 -2.515503 ]
3806_4.txt,[ 1.8225545 -1.5048324]
3807_4.txt,[ 3.0310671 -2.679427 ]
3808_1.txt,[ 3.1609702 -2.8685539]
3809_1.txt,[ 1.6750053 -1.4773942]
380_4.txt,[ 1.6305696 -1.3878802]
3810_4.txt,[ 2.5914547 -2.0506818]
3811_1.txt,[ 2.2088923 -1.9121734]
3812_1.txt,[ 3.2126422 -2.8720248]
3813_1.txt,[0.01161785 0.26022816]
3814_1.txt,[ 2.4233139 -1.9296277]
3815_1.txt,[ 1.9745985 -1.5577492]
3816_1.txt,[ 3.4784422 -3.1614356]
3817_1.txt,[ 2.3687022 -1.9451734]
3818_1.txt,[ 2.0878716 -1.7826608]
3819_4.txt,[ 1.6817681 -1.276507 ]
381_1.txt,[ 1.8982196 -1.5816532]
3820_2.txt,[ 2.4090445 -2.060845 ]
3821_4.txt,[ 2.6221063 -2.2838502]
3822_2.txt,[ 0.47659084 -0.21323505]
3823_4.txt,[ 2.4687927 -2.0788927]
3824_1.txt,[ 1.2749267 -1.0058333]
3825_3.txt,[ 0.9937781  -0.73248476]
3826_1.txt,[ 2.808312 -2.373984]
3827_3.txt,[ 2.8236291 -2.5556374]
3828_3.txt,[ 2.8299987 -2.567057 ]
3829_4.txt,[-1.1462771  1.4012241]
382_1.txt,[ 1.1967584 -0.9913007]
3830_1.txt,[ 3.2955132 -2.9113314]
3831_4.txt,[ 1.1562433 -0.7619188]
3832_4.txt,[-0.17622393  0.5992877 ]
3833_3.txt,[ 3.1119592 -2.7340233]
3834_1.txt,[ 3.4317276 -3.1254332]
3835_3.txt,[ 2.3742738 -1.9688085]
3836_2.txt,[ 3.0782146 -2.800287 ]
3837_4.txt,[-0.2552644   0.50104195]
3838_3.txt,[ 2.4278326 -2.0570076]
3839_1.txt,[ 2.8192308 -2.3916523]
383_4.txt,[ 1.8756179 -1.4472333]
3840_3.txt,[ 3.0551362 -2.7052143]
3841_1.txt,[ 3.0997221 -2.6173146]
3842_3.txt,[ 3.1956172 -2.7393901]
3843_3.txt,[-1.0831009  1.3241847]
3844_1.txt,[ 2.2483618 -1.890474 ]
3845_4.txt,[-0.26085272  0.4777196 ]
3846_2.txt,[ 1.4693965 -1.1292205]
3847_4.txt,[-1.1748362  1.3767583]
3848_4.txt,[ 1.7078109 -1.3624762]
3849_4.txt,[ 3.3151934 -2.9232228]
384_4.txt,[ 0.24462815 -0.11258814]
3850_2.txt,[ 2.4102378 -2.0936372]
3851_1.txt,[ 2.8738308 -2.526771 ]
3852_2.txt,[ 3.3612132 -2.9665682]
3853_1.txt,[ 2.2926352 -1.8240436]
3854_1.txt,[ 3.2372673 -2.8062565]
3855_2.txt,[ 2.6779544 -2.2150488]
3856_3.txt,[ 3.0409057 -2.6414373]
3857_3.txt,[ 2.3131201 -1.925457 ]
3858_1.txt,[ 3.5308552 -3.117562 ]
3859_4.txt,[ 1.2372366 -1.0307657]
385_3.txt,[ 2.848607  -2.4650025]
3860_4.txt,[ 1.4586166 -1.3366657]
3861_4.txt,[ 1.2953494 -1.2050043]
3862_4.txt,[0.264014   0.08607013]
3863_1.txt,[ 3.3020103 -2.8952858]
3864_4.txt,[ 0.47555724 -0.2822878 ]
3865_2.txt,[ 3.2560058 -2.844794 ]
3866_2.txt,[ 3.0285444 -2.6130195]
3867_3.txt,[ 1.7565013 -1.3802437]
3868_1.txt,[ 1.2755276 -1.0676346]
3869_3.txt,[ 2.1717994 -1.9600068]
386_4.txt,[-0.1381102   0.43229425]
3870_3.txt,[ 0.6870965  -0.45826614]
3871_3.txt,[ 3.0891259 -2.6817205]
3872_4.txt,[ 3.2466228 -2.9007795]
3873_4.txt,[ 2.6935995 -2.2658808]
3874_3.txt,[ 2.6042778 -2.2369678]
3875_1.txt,[ 3.2392364 -2.6994045]
3876_4.txt,[ 2.1985068 -1.7164615]
3877_4.txt,[ 2.7540321 -2.4516222]
3878_2.txt,[ 2.7798655 -2.2895334]
3879_4.txt,[ 2.6061225 -2.1698682]
387_2.txt,[ 2.2754698 -1.9956132]
3880_2.txt,[ 3.3506677 -2.854306 ]
3881_2.txt,[ 2.755051  -2.3933299]
3882_2.txt,[ 2.143549  -1.6177143]
3883_1.txt,[ 3.1145492 -2.6169782]
3884_1.txt,[ 2.9550328 -2.573641 ]
3885_1.txt,[ 3.2462752 -2.8721707]
3886_1.txt,[ 1.3735067 -1.1103243]
3887_1.txt,[ 3.1461647 -2.686628 ]
3888_3.txt,[ 1.4442796 -1.0436207]
3889_2.txt,[ 2.3031065 -1.8722074]
388_1.txt,[ 2.8612168 -2.4218082]
3890_2.txt,[ 3.3241262 -3.036856 ]
3891_3.txt,[ 2.4793248 -2.0529108]
3892_2.txt,[ 2.0936852 -1.7380204]
3893_2.txt,[ 2.7336175 -2.2726152]
3894_3.txt,[0.01091662 0.27552572]
3895_1.txt,[ 1.358698 -1.085705]
3896_1.txt,[ 2.4694614 -2.0894911]
3897_4.txt,[ 2.5484812 -2.1142113]
3898_2.txt,[ 2.3383148 -2.0438783]
3899_1.txt,[ 3.1325052 -2.8477247]
389_3.txt,[ 1.8236526 -1.4661525]
38_2.txt,[ 0.46103266 -0.25451714]
3900_4.txt,[ 2.3661425 -1.9629844]
3901_2.txt,[-1.6586814  1.7134371]
3902_4.txt,[ 3.1413386 -2.810125 ]
3903_1.txt,[ 3.2678092 -3.039805 ]
3904_4.txt,[-1.6167146  1.6608255]
3905_1.txt,[ 3.3850977 -3.1359508]
3906_1.txt,[ 3.0416458 -2.6658857]
3907_3.txt,[ 2.381138  -2.1565473]
3908_4.txt,[ 2.2508981 -1.9355971]
3909_2.txt,[ 3.4249165 -3.0136821]
390_4.txt,[ 0.69421613 -0.38333026]
3910_2.txt,[ 2.1596801 -1.8851975]
3911_4.txt,[ 3.2267194 -2.8924534]
3912_3.txt,[ 1.9940122 -1.7082764]
3913_1.txt,[ 3.1885524 -2.7655995]
3914_2.txt,[ 2.0084846 -1.7028986]
3915_2.txt,[ 3.1123652 -2.8429408]
3916_3.txt,[ 1.7668041 -1.6063315]
3917_4.txt,[ 2.3799999 -1.9420768]
3918_3.txt,[ 1.0918328 -0.8955847]
3919_3.txt,[ 2.5476797 -2.2788746]
391_4.txt,[ 1.9505731 -1.6360651]
3920_3.txt,[ 3.1974442 -2.832386 ]
3921_1.txt,[ 1.5332389 -1.2084464]
3922_3.txt,[ 2.4653513 -2.1867354]
3923_2.txt,[ 3.3422153 -3.0374377]
3924_3.txt,[ 3.2312727 -2.7661135]
3925_1.txt,[ 3.1167715 -2.770034 ]
3926_2.txt,[ 1.7343415 -1.3594657]
3927_4.txt,[ 1.1637462  -0.85418725]
3928_3.txt,[ 1.315287  -0.9334704]
3929_4.txt,[ 2.0824358 -1.7448877]
392_3.txt,[ 2.4020243 -1.9652904]
3930_4.txt,[ 0.7736721  -0.51596856]
3931_4.txt,[ 1.4963671 -1.111382 ]
3932_4.txt,[-2.3128636  2.3363667]
3933_4.txt,[ 1.4311299 -1.1665083]
3934_2.txt,[-0.5027239   0.66117364]
3935_1.txt,[ 2.1409776 -1.7596928]
3936_2.txt,[ 2.8986251 -2.658006 ]
3937_3.txt,[ 1.6446127 -1.3687366]
3938_1.txt,[ 2.249306  -2.0371635]
3939_3.txt,[ 1.9520642 -1.6659309]
393_2.txt,[ 2.1239269 -1.6643726]
3940_1.txt,[ 3.2683976 -3.011101 ]
3941_3.txt,[ 1.689154  -1.2446238]
3942_1.txt,[ 3.3342676 -3.0278256]
3943_4.txt,[ 3.1582649 -2.7737167]
3944_3.txt,[ 1.7817789 -1.4891297]
3945_4.txt,[ 2.499242 -2.247866]
3946_3.txt,[ 2.0578792 -1.9234949]
3947_2.txt,[ 0.7691931 -0.5195689]
3948_4.txt,[ 1.7466372 -1.4658238]
3949_1.txt,[ 2.8032863 -2.4590666]
394_3.txt,[ 0.8848992 -0.6439092]
3950_1.txt,[ 2.625898  -2.2748225]
3951_2.txt,[ 3.0270312 -2.6593952]
3952_1.txt,[ 3.1948273 -2.7920177]
3953_1.txt,[ 3.2229688 -2.872595 ]
3954_1.txt,[ 2.838648  -2.5010881]
3955_1.txt,[ 1.6148039 -1.3233224]
3956_1.txt,[ 2.1645415 -1.7887112]
3957_1.txt,[ 3.589215  -3.2884724]
3958_1.txt,[ 3.2989094 -2.9559839]
3959_1.txt,[ 3.5816464 -3.2669694]
395_1.txt,[ 2.3424332 -2.0132248]
3960_1.txt,[ 2.656075  -2.2102163]
3961_3.txt,[ 2.1518312 -1.9013871]
3962_4.txt,[ 2.602406  -2.2456849]
3963_2.txt,[ 3.0077546 -2.5886624]
3964_4.txt,[ 2.896324  -2.5646362]
3965_3.txt,[ 2.5826457 -2.1434717]
3966_4.txt,[ 0.9319366 -0.5917337]
3967_2.txt,[ 1.0984677  -0.77502906]
3968_1.txt,[ 2.7612321 -2.4422877]
3969_1.txt,[ 3.2141383 -2.8111236]
396_3.txt,[-0.95073485  1.0820929 ]
3970_2.txt,[ 1.8532708 -1.4519132]
3971_1.txt,[ 3.444842 -3.098304]
3972_4.txt,[ 1.3815886 -1.1019207]
3973_3.txt,[ 2.6675618 -2.2210019]
3974_4.txt,[-0.8625303  1.0186697]
3975_3.txt,[ 1.96126   -1.6870407]
3976_1.txt,[ 2.945122 -2.571757]
3977_2.txt,[ 3.1662009 -2.8807578]
3978_4.txt,[ 1.5832347 -1.4504167]
3979_1.txt,[ 3.3885996 -3.0003636]
397_3.txt,[ 2.125845  -1.8396416]
3980_1.txt,[ 1.2574474 -0.926239 ]
3981_2.txt,[ 1.53044   -1.1362823]
3982_1.txt,[ 3.4636915 -3.1586046]
3983_3.txt,[ 1.1124924 -0.6334504]
3984_1.txt,[ 1.357009  -0.9987856]
3985_4.txt,[ 2.3912976 -2.0970943]
3986_1.txt,[ 0.75666517 -0.532308  ]
3987_1.txt,[ 3.3452652 -3.0517356]
3988_4.txt,[ 2.7012756 -2.4109175]
3989_1.txt,[ 3.2030313 -2.88228  ]
398_3.txt,[ 1.2590829 -1.0797975]
3990_2.txt,[ 0.731166  -0.5082311]
3991_4.txt,[ 2.639876  -2.3630903]
3992_2.txt,[ 0.97073114 -0.79283714]
3993_3.txt,[ 2.7401133 -2.3589933]
3994_4.txt,[ 2.033354  -1.7779262]
3995_1.txt,[ 1.8098183 -1.5361866]
3996_1.txt,[ 1.8005487 -1.4524847]
3997_2.txt,[ 2.3941662 -2.0806983]
3998_1.txt,[ 3.2934046 -2.8735745]
3999_4.txt,[ 0.9259813 -0.6609326]
399_2.txt,[ 2.2664077 -1.9385546]
39_2.txt,[ 1.5255737 -1.3073537]
3_4.txt,[ 0.36554214 -0.21719028]
4000_4.txt,[ 1.0979131  -0.79019964]
4001_3.txt,[ 2.536383  -2.1930912]
4002_1.txt,[ 0.7124111  -0.52698576]
4003_2.txt,[ 1.2083768  -0.96082366]
4004_4.txt,[ 1.9498968 -1.5692858]
4005_3.txt,[ 2.7835937 -2.3834352]
4006_4.txt,[-3.0268452  2.912796 ]
